,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,CountryName,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,CountryCode2
160,PYF,63000.0,65000.0,,,,,,,,,,,,,88000.0,89000.0,84000.0,83000.0,,48000.0,55000.0,48000.0,55000.0,47000.0,French Polynesia,218071.0,222322.0,226866.0,231570.0,236221.0,240686.0,244931.0,248972.0,252703.0,255992.0,258780.0,261010.0,262721.0,264061.0,265254.0,266455.0,267698.0,268998.0,270328.0,271705.0,273124.0,274575.0,276103.0,277679.0,0.2888967354668892,0.2923687264418276,,,,,,,,,,,,,0.3317574852782616,0.3340151245050759,0.31378643097819187,0.3085524799440888,,0.17666218877090964,0.2013737350068101,0.17481562414640808,0.19920102280670618,0.1692601889231811,PF
161,QAT,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,513442.0,522531.0,535321.0,551562.0,570489.0,592468.0,615012.0,640868.0,681788.0,753334.0,865416.0,1022711.0,1218434.0,1436665.0,1654950.0,1856327.0,2035871.0,2196074.0,2336574.0,2459198.0,2565710.0,2654374.0,2724724.0,2781677.0,,,,,,,,,,,,,,,,,,,,,,,,,QA
162,ROU,5737000.0,5748000.0,6243000.0,6893000.0,6274000.0,6388000.0,6408000.0,5757000.0,6497000.0,6972000.0,7140000.0,8906000.0,10980000.0,13072000.0,11723000.0,10905000.0,10936000.0,11149000.0,11364000.0,12299000.0,13118000.0,16128000.0,19953000.0,21039000.0,Romania,22684270.0,22619004.0,22553978.0,22507344.0,22472040.0,22442971.0,22131970.0,21730496.0,21574326.0,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815616.0,19702267.0,19587290.0,19472545.0,0.25290652950260245,0.25412259531852066,0.27680261105158477,0.3062555937297622,0.2791913862737873,0.28463254709013347,0.2895359066544912,0.26492722485487674,0.3011449813078749,0.32500847949547046,0.3349017586329254,0.4202180264379704,0.5257869781241012,0.6364825961790107,0.5755741982307391,0.5386017424618352,0.5427961187099479,0.5558370996959573,0.5686636599151118,0.617761463307586,0.6620031393422239,0.8185860033264193,1.0186707808992463,1.0804442870718747,RO
163,RUS,21329000.0,12260000.0,11182000.0,10635000.0,12631000.0,18371000.0,18030000.0,20428000.0,20572000.0,24507000.0,28416000.0,29107000.0,34285000.0,36538000.0,34276000.0,39323000.0,43726000.0,47813000.0,54069000.0,45889000.0,34550000.0,31659000.0,39629000.0,41964000.0,Russian Federation,148375787.0,148160129.0,147915361.0,147670784.0,147214776.0,146596869.0,145976482.0,145306497.0,144648618.0,144067316.0,143518814.0,143049637.0,142805114.0,142742366.0,142785349.0,142849468.0,142960908.0,143201721.0,143506995.0,143819667.0,144096870.0,144342397.0,144496739.0,144477859.0,0.14374986937727247,0.08274830808226416,0.07559728701875662,0.07201830796808122,0.08579981129068186,0.12531645542852624,0.12351304643716514,0.14058559267312046,0.1422205084600255,0.17010797924492466,0.19799494719904806,0.20347482601441344,0.24008243850426814,0.25597165735644317,0.24005264013466815,0.27527578891648374,0.30585983687232876,0.33388565211447424,0.3767690905938069,0.31907319045593396,0.23976926077575453,0.21933264694225635,0.27425532419800835,0.2904528091048193,RU
164,RWA,,,,,,,,,,,,,,,,,,,,,,,,,Rwanda,5836495.0,6013107.0,6419901.0,6962802.0,7501234.0,7933681.0,8231156.0,8427060.0,8557161.0,8680524.0,8840215.0,9043337.0,9273757.0,9524534.0,9782770.0,10039338.0,10293331.0,10549678.0,10811543.0,11083635.0,11369071.0,11668818.0,11980937.0,12301939.0,,,,,,,,,,,,,,,,,,,,,,,,,RW
165,SAU,,,,,,,,7896000.0,4104000.0,3811000.0,4403000.0,2000000.0,4126000.0,4087000.0,6032000.0,17827000.0,15281320.0,18671000.0,19153960.0,19824490.0,20819000.0,21207000.0,21146000.0,21866000.0,Saudi Arabia,18638787.0,19033845.0,19407142.0,19783304.0,20194527.0,20663843.0,21202642.0,21805313.0,22456649.0,23132682.0,23816183.0,24498310.0,25184597.0,25888541.0,26630303.0,27421461.0,28267685.0,29155187.0,30052518.0,30916994.0,31717667.0,32442572.0,33099147.0,33699947.0,,,,,,,,0.36211358213477607,0.18275211052192158,0.16474527251098683,0.18487429324841853,0.08163828443676319,0.1638302967484451,0.15786907419773097,0.2265088759973929,0.6501112395141893,0.5405932604668546,0.6404006257960204,0.6373495891425803,0.6412166072807725,0.656384973081406,0.653678136246411,0.6388684276365189,0.6488437504070852,SA
166,SDN,195000.0,,,,,,,,,,,,,,,,,,,,,,,,Sudan,24094747.0,24782383.0,25413917.0,26015521.0,26626520.0,27275015.0,27971082.0,28704778.0,29460519.0,30214193.0,30949516.0,31661823.0,32360621.0,33060837.0,33783788.0,34545013.0,35349681.0,36193783.0,37072550.0,37977655.0,38902950.0,39847440.0,40813396.0,41801533.0,0.008093050323375464,,,,,,,,,,,,,,,,,,,,,,,,SD
167,SEN,,,,,,,,,,,,,,,,,,,,,,,,,Senegal,8690164.0,8912861.0,9130877.0,9347774.0,9568722.0,9797734.0,10036104.0,10283699.0,10541467.0,10810083.0,11090116.0,11382268.0,11687080.0,12004701.0,12335084.0,12678148.0,13033809.0,13401991.0,13782420.0,14174731.0,14578459.0,14993528.0,15419381.0,15854360.0,,,,,,,,,,,,,,,,,,,,,,,,,SN
168,SGP,2867000.0,3305000.0,3671000.0,3745000.0,3971000.0,4444000.0,4363000.0,4399000.0,4221000.0,5165000.0,5159000.0,5533000.0,6024000.0,6828000.0,6961000.0,7342000.0,7753000.0,8048000.0,8647000.0,8647000.0,8903000.0,9125000.0,9474000.0,9889000.0,Singapore,3524506.0,3670704.0,3796038.0,3927213.0,3958723.0,4027887.0,4138012.0,4175950.0,4114826.0,4166664.0,4265762.0,4401365.0,4588599.0,4839396.0,4987573.0,5076732.0,5183688.0,5312437.0,5399162.0,5469724.0,5535002.0,5607283.0,5612253.0,5638676.0,0.8134473313423215,0.9003722446702322,0.9670609198327309,0.9536024656671284,1.0031012526009018,1.1033080123647958,1.0543710361400596,1.0534129958452567,1.0258027921472257,1.2396007933445077,1.2093970549693114,1.2571100101900206,1.312819010769954,1.4109198751249123,1.3956687952236488,1.4462059450843574,1.495653287775036,1.5149356124129096,1.6015448323276835,1.5808841543010215,1.608490837040348,1.6273478617005777,1.6880921084633924,1.7537804974075475,SG
169,SLB,,,,,,,,,,,,,,,,,,,,,,,,,Solomon Islands,359281.0,369523.0,379999.0,390693.0,401586.0,412660.0,423944.0,435432.0,447017.0,458539.0,469918.0,481078.0,492132.0,503360.0,515181.0,527861.0,541521.0,556064.0,571335.0,587079.0,603118.0,619437.0,636038.0,652858.0,,,,,,,,,,,,,,,,,,,,,,,,,SB
170,SLE,,,6000.0,7000.0,13000.0,13000.0,20000.0,27000.0,13000.0,28000.0,63000.0,67000.0,71000.0,73000.0,72000.0,76000.0,99000.0,104000.0,111000.0,93000.0,61000.0,92000.0,110000.0,112000.0,Sierra Leone,4303957.0,4312666.0,4335301.0,4381483.0,4462378.0,4584571.0,4754072.0,4965766.0,5201070.0,5433991.0,5645624.0,5829237.0,5989633.0,6133603.0,6272734.0,6415634.0,6563240.0,6712581.0,6863980.0,7017144.0,7171914.0,7328838.0,7488431.0,7650154.0,,,0.0013839869480804217,0.0015976325823927652,0.0029132449111213795,0.0028355979218120954,0.004206919878369532,0.005437227610000149,0.002499485682753741,0.005152750529031056,0.011159085337599529,0.011493785550321595,0.011853814749584824,0.011901650628513127,0.011478248559559517,0.011846062290959865,0.015084013383633693,0.015493295350923884,0.016171375790722,0.013253255170479613,0.008505400371504733,0.01255314962617539,0.014689325440803288,0.014640228157498528,SL
171,SLV,,,,,,,,,,,,,,,,999000.0,1160000.0,1163000.0,1166000.0,1163000.0,1250000.0,1411000.0,1394000.0,1260000.0,El Salvador,5628600.0,5689938.0,5746284.0,5797765.0,5844846.0,5887936.0,5927006.0,5962136.0,5994077.0,6023797.0,6052123.0,6079399.0,6105810.0,6131764.0,6157686.0,6183875.0,6210568.0,6237923.0,6266070.0,6295128.0,6325124.0,6356143.0,6388122.0,6420744.0,,,,,,,,,,,,,,,,0.16154919043480018,0.18677840738560467,0.18644026224754617,0.18608154712602956,0.18474604487788016,0.1976245841188252,0.22198997096194972,0.21821749803776447,0.19623894053399418,SV
172,SMR,,,,,,,,,,,,,,,,,,,,,,,,,San Marino,25928.0,26252.0,26562.0,26840.0,27145.0,27462.0,27812.0,28175.0,28562.0,28940.0,29324.0,29700.0,30063.0,30434.0,30816.0,31229.0,31661.0,32105.0,32553.0,32948.0,33272.0,33504.0,33671.0,33785.0,,,,,,,,,,,,,,,,,,,,,,,,,SM
173,SOM,,,,,,,,,,,,,,,,,,,,,,,,,Somalia,7491637.0,7682686.0,7936127.0,8235064.0,8553601.0,8872254.0,9186725.0,9501342.0,9815412.0,10130243.0,10446863.0,10763905.0,11080121.0,11397188.0,11717692.0,12043883.0,12376302.0,12715510.0,13063706.0,13423576.0,13797201.0,14185613.0,14589119.0,15008154.0,,,,,,,,,,,,,,,,,,,,,,,,,SO
174,SRB,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,7625357.0,7617794.0,7596501.0,7567745.0,7540401.0,7516346.0,7503433.0,7496522.0,7480591.0,7463157.0,7440769.0,7411569.0,7381579.0,7350222.0,7320807.0,7291436.0,7234099.0,7199077.0,7164132.0,7130576.0,7095383.0,7058322.0,7020858.0,6982604.0,,,,,,,,,,,,,,,,,,,,,,,,,RS
175,STP,,,,,,,,,,,,,,,,,,,,,,,,,Sao Tome and Principe,131678.0,133806.0,135832.0,137848.0,139959.0,142262.0,144755.0,147447.0,150415.0,153737.0,157472.0,161681.0,166300.0,171120.0,175876.0,180371.0,184524.0,188404.0,192087.0,195727.0,199432.0,203227.0,207089.0,211028.0,,,,,,,,,,,,,,,,,,,,,,,,,ST
176,SUR,,,,,,,,,,,,,,,,,,,,,,,,,Suriname,441851.0,448207.0,454165.0,459838.0,465380.0,470944.0,476574.0,482228.0,487938.0,493680.0,499461.0,505292.0,511181.0,517122.0,523113.0,529126.0,535177.0,541247.0,547295.0,553278.0,559136.0,564883.0,570501.0,575987.0,,,,,,,,,,,,,,,,,,,,,,,,,SR
177,SVK,,,,,,,,,,,2987000.0,3149000.0,3603000.0,3683000.0,3230000.0,2692000.0,3285000.0,2689000.0,2129000.0,2406000.0,2777000.0,3095000.0,3870000.0,,Slovak Republic,5361999.0,5373361.0,5383291.0,5390516.0,5396020.0,5388720.0,5378867.0,5376912.0,5373374.0,5372280.0,5372807.0,5373054.0,5374622.0,5379233.0,5386406.0,5391428.0,5398384.0,5407579.0,5413393.0,5418649.0,5423801.0,5430798.0,5439232.0,5446771.0,,,,,,,,,,,0.5559477569173804,0.5860726506750165,0.6703727257470385,0.68467010073741,0.5996577309619809,0.49931112870282235,0.6085154372123213,0.4972650422675286,0.39328384249951925,0.4440221169520299,0.5120025605659204,0.5698978308528507,0.7114975055301925,,SK
178,SVN,,,,,,1965000.0,2055000.0,2127000.0,2114000.0,2800000.0,2660000.0,2680000.0,2496000.0,2459000.0,2586000.0,2874000.0,2722000.0,2474000.0,2612000.0,2642000.0,2867000.0,2853000.0,3013000.0,3188000.0,Slovenia,1989872.0,1988628.0,1985956.0,1981629.0,1983045.0,1988925.0,1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0,,,,,,0.9879708887967118,1.0315954338724738,1.0664166495364822,1.0592599310629227,1.4020947295259116,1.3296848646870691,1.3354141876795085,1.236793414867882,1.2165341787231685,1.2678527741511,1.4029209458440297,1.3259659896056348,1.2026294515883313,1.2679900949196414,1.2812927380478958,1.3893660914229058,1.3815699632259295,1.4580998341066633,1.5372048908960632,SI
179,SWE,10127000.0,10390000.0,10818000.0,11422000.0,10500000.0,10147000.0,10741000.0,12888000.0,12649000.0,13950000.0,15677000.0,12559000.0,12692000.0,13291000.0,11699000.0,13042000.0,14651000.0,15548000.0,15917000.0,,,,21232000.0,,Sweden,8826939.0,8840998.0,8846062.0,8850974.0,8857874.0,8872109.0,8895960.0,8924958.0,8958229.0,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0,1.1472833334409585,1.1752066904663931,1.2229170448952313,1.2904794432793498,1.1853860192637646,1.1436964987693456,1.2074020116996929,1.4440404089296555,1.4119978401981017,1.551114906925878,1.736184173513429,1.3830728577320315,1.3873931307205918,1.4415968871659481,1.2581578886521128,1.3906829573413708,1.5504994966247454,1.6333006771243572,1.6579553786366144,,,,2.1110198377402067,,SE
180,SWZ,,,,,,,,,,,1082000.0,1072000.0,1130000.0,1177000.0,1245000.0,1141000.0,1264000.0,1403000.0,1573000.0,1657000.0,1713000.0,1789000.0,1751000.0,1717000.0,Eswatini,926841.0,945508.0,963426.0,979918.0,994108.0,1005435.0,1013609.0,1019059.0,1022802.0,1026286.0,1030579.0,1036092.0,1042652.0,1049945.0,1057467.0,1064837.0,1072032.0,1079288.0,1086839.0,1095021.0,1104044.0,1113984.0,1124753.0,1136191.0,,,,,,,,,,,1.049895253056777,1.0346571539979075,1.0837748357074077,1.121011100581459,1.1773417042801335,1.0715255010860818,1.1790692815139847,1.2999310656655128,1.4473164838582349,1.5132129886093508,1.5515685969037465,1.6059476617258417,1.5567862455134593,1.5111895799209816,SZ
181,SYC,31000.0,29000.0,30000.0,31000.0,32000.0,36000.0,41000.0,53000.0,50000.0,48000.0,52000.0,55000.0,58000.0,54000.0,49000.0,59000.0,48000.0,45000.0,47000.0,50000.0,56000.0,68000.0,74000.0,72000.0,Seychelles,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83723.0,82781.0,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0,0.4116647190056305,0.37949670884750775,0.38800294882241104,0.39317149887121733,0.3979604526800149,0.4437268121926267,0.5049136720770424,0.6330399054023387,0.6040033340984042,0.5819945438011519,0.6275797146926066,0.6501182033096927,0.6820881304905154,0.6210037260223561,0.5612957914270659,0.6572351565110839,0.5489415720314269,0.5096089600579822,0.5225183159345852,0.547291454591228,0.5994497907277963,0.718231460650422,0.7720960320524191,0.7440937558132324,SC
182,SYR,1746000.0,1871000.0,2299000.0,2411000.0,2994000.0,3863000.0,3492000.0,3299000.0,3997000.0,4309000.0,4564000.0,4042000.0,4196000.0,5253000.0,5215000.0,6259000.0,,,,,,,,,Syrian Arab Republic,14345492.0,14754142.0,15175316.0,15599591.0,16013985.0,16410848.0,16766561.0,17084632.0,17415214.0,17827825.0,18361176.0,19059258.0,19878254.0,20664038.0,21205873.0,21362529.0,21082966.0,20442541.0,19584274.0,18715672.0,17997408.0,17453933.0,17068002.0,16906283.0,0.12171070884149529,0.12681184714095878,0.15149602156554762,0.15455533417510753,0.18696158389058065,0.2353930765795893,0.20827169030071224,0.19309751594298313,0.2295119658018558,0.24170082441352211,0.2485679566493998,0.21207541237964248,0.21108493733906408,0.25420975319538225,0.2459224385621851,0.29298965492334733,,,,,,,,,SY
183,TCA,,,,,,,,,,,,,,,,,,,,,,,,,Turks and Caicos Islands,16216.0,16926.0,17567.0,18232.0,19065.0,20164.0,21573.0,23232.0,25011.0,26700.0,28180.0,29391.0,30385.0,31202.0,31934.0,32660.0,33377.0,34066.0,34731.0,35369.0,35981.0,36559.0,37115.0,37665.0,,,,,,,,,,,,,,,,,,,,,,,,,TC
184,TCD,,,,,,,,,,,,,,58000.0,66000.0,39000.0,76000.0,79000.0,,,,56000.0,52000.0,,Chad,7010145.0,7250975.0,7503493.0,7770048.0,8053536.0,8355654.0,8678051.0,9019233.0,9373916.0,9734767.0,10096633.0,10457124.0,10818024.0,11183588.0,11560147.0,11952136.0,12360989.0,12784750.0,13220424.0,13663559.0,14110975.0,14561666.0,15016773.0,15477751.0,,,,,,,,,,,,,,0.005186171021321601,0.005709269959975422,0.003263015079480354,0.006148375344400031,0.006179236981560062,,,,0.0038457138077469984,0.00346279456977874,,TD
185,TGO,,,,,,,,,,,,,,,,,,,,,,,,,Togo,4226291.0,4348805.0,4485951.0,4632446.0,4780448.0,4924402.0,5062567.0,5197031.0,5330639.0,5467766.0,5611640.0,5762880.0,5920359.0,6083420.0,6250835.0,6421679.0,6595943.0,6773807.0,6954721.0,7137997.0,7323158.0,7509952.0,7698475.0,7889094.0,,,,,,,,,,,,,,,,,,,,,,,,,TG
186,THA,1820000.0,1845000.0,1660000.0,1412000.0,1655000.0,1909000.0,2011000.0,2250000.0,2152000.0,2709000.0,3047000.0,3382000.0,4018000.0,3908000.0,4653000.0,5451000.0,5397000.0,5721000.0,5970000.0,6444000.0,6794000.0,8204000.0,8963000.0,9966000.0,Thailand,59467274.0,60130186.0,60846582.0,61585103.0,62298571.0,62952642.0,63539196.0,64069087.0,64549866.0,64995299.0,65416189.0,65812536.0,66182067.0,66530984.0,66866839.0,67195028.0,67518382.0,67835957.0,68144501.0,68438730.0,68714511.0,68971331.0,69209858.0,69428524.0,0.030605068596216468,0.03068342412910547,0.027281729645882165,0.022927622610292624,0.02656561737186556,0.03032438257317302,0.03164975521566247,0.03511834030036982,0.033338566496791795,0.041679937498248915,0.046578684062442095,0.05138838594519439,0.06071131021036257,0.058739549079869315,0.06958606193422721,0.08112207349627118,0.07993378751285835,0.08433580438763472,0.08760794946609118,0.09415721185942522,0.09887285670998953,0.11894797274537156,0.12950467258580417,0.14354330793493464,TH
187,TJK,,,,,4100.0,6400.0,2700.0,,,,,,,,,,,15000.0,15000.0,19000.0,16000.0,22000.0,31000.0,31000.0,Tajikistan,5764810.0,5851355.0,5938405.0,6027388.0,6119661.0,6216341.0,6318513.0,6426867.0,6541547.0,6662389.0,6789321.0,6922587.0,7062672.0,7209930.0,7364753.0,7527394.0,7697510.0,7874835.0,8059769.0,8252833.0,8454028.0,8663579.0,8880268.0,9100837.0,,,,,0.0006699717517032398,0.0010295445504035251,0.000427315730773997,,,,,,,,,,,0.0019048018148951692,0.0018610955227128718,0.0023022397278607237,0.0018925889528636527,0.002539366236517264,0.0034908856354335252,0.0034062801036871663,TJ
188,TKM,21000.0,29000.0,31000.0,357000.0,,78000.0,111000.0,79000.0,34000.0,32000.0,33000.0,33000.0,38000.0,,,,,,,,,,,,Turkmenistan,4207841.0,4287346.0,4355116.0,4413479.0,4466135.0,4516133.0,4564083.0,4610005.0,4655743.0,4703401.0,4754646.0,4810109.0,4870141.0,4935767.0,5007954.0,5087213.0,5174085.0,5267900.0,5366375.0,5466328.0,5565287.0,5662372.0,5757669.0,5850908.0,0.004990682870384123,0.006764091351619393,0.007118065282302469,0.08088856885916983,,0.01727141339725823,0.02432032896860114,0.017136640849630316,0.007302808595749379,0.006803587446615757,0.006940579803417541,0.006860551392910223,0.0078026488350131954,,,,,,,,,,,,TM
189,TLS,,,,,,,,,,,,,,,,,,,,,,,,,Timor-Leste,844334.0,855362.0,861866.0,866530.0,873136.0,884366.0,901214.0,922694.0,947108.0,971893.0,995135.0,1016432.0,1036392.0,1055431.0,1074277.0,1093523.0,1113151.0,1132994.0,1153295.0,1174331.0,1196302.0,1219288.0,1243261.0,1267972.0,,,,,,,,,,,,,,,,,,,,,,,,,TL
190,TON,,,,,,,,,,,,,,,,,,,,,,,,,Tonga,95976.0,96273.0,96619.0,97032.0,97482.0,97973.0,98487.0,99022.0,99589.0,100218.0,100905.0,101706.0,102581.0,103379.0,103890.0,103986.0,103562.0,102737.0,101768.0,101028.0,100781.0,101133.0,101998.0,103197.0,,,,,,,,,,,,,,,,,,,,,,,,,TO
191,TTO,261000.0,248000.0,,,,,,,,,,,,,270000.0,273000.0,,,,,,,,,Trinidad and Tobago,1254200.0,1257549.0,1259848.0,1261695.0,1263933.0,1267153.0,1271632.0,1277213.0,1283559.0,1290123.0,1296502.0,1302561.0,1308451.0,1314443.0,1320930.0,1328147.0,1336178.0,1344817.0,1353700.0,1362342.0,1370328.0,1377564.0,1384072.0,1389858.0,0.2081007813745814,0.19720901531471138,,,,,,,,,,,,,0.20440144443687402,0.2055495363088574,,,,,,,,,TT
192,TUN,1778000.0,1428000.0,1381000.0,1526000.0,1480000.0,1632000.0,1669000.0,1939000.0,2274000.0,2312000.0,2241000.0,2302000.0,2743000.0,3118000.0,2623000.0,2250000.0,2303000.0,2897000.0,2873000.0,2637000.0,,1830000.0,,2515000.0,Tunisia,9125398.0,9267340.0,9395123.0,9509857.0,9613588.0,9708350.0,9793903.0,9871251.0,9945277.0,10022277.0,10106771.0,10201214.0,10304726.0,10414433.0,10525694.0,10635244.0,10741880.0,10847002.0,10952951.0,11063201.0,11179949.0,11303946.0,11433443.0,11565204.0,0.19484081680601767,0.15408952299149486,0.14699115700773688,0.16046508375467686,0.15394876501884625,0.16810271570349236,0.17041214314660866,0.19642900378077713,0.22865124822566532,0.23068610057375186,0.2217325395024781,0.22565941661453234,0.26618854300444283,0.2993921992680735,0.24919972022747383,0.21156073146981866,0.2143945007764004,0.2670784056276564,0.26230373896496023,0.23835777728344626,,0.16189036996461237,,0.21746265781390453,TN
193,TUR,3981000.0,4261000.0,4633000.0,4601000.0,4758000.0,5284000.0,4856000.0,5131000.0,5928000.0,7299000.0,8246000.0,8275000.0,4956000.0,4893000.0,5561000.0,6557000.0,6282000.0,5803000.0,7526000.0,7982000.0,8751000.0,7892000.0,8887000.0,8383000.0,Turkey,58486456.0,59423282.0,60372568.0,61329676.0,62287397.0,63240194.0,64192243.0,65145367.0,66089402.0,67010930.0,67903469.0,68756810.0,69581848.0,70418604.0,71321399.0,72326988.0,73443863.0,74653016.0,75928564.0,77231907.0,78529409.0,79821724.0,81101892.0,82319724.0,0.06806704102570346,0.07170590140073381,0.07674015125545099,0.07502077786942817,0.0763878445586673,0.08355445588924032,0.07564776946647588,0.07876231628259919,0.08969668086874201,0.10892252950376902,0.12143709476757365,0.12035171497921442,0.07122547248242099,0.06948447884595951,0.07797098876313405,0.09065772239817314,0.08553471649496433,0.077732961251023,0.09911948288657217,0.10335106706610261,0.11143595897939332,0.098870327581499,0.10957820811381318,0.10183464657874704,TR
194,TUV,,,,1900.0,2200.0,2900.0,2800.0,2700.0,2600.0,2300.0,2200.0,2000.0,2400.0,,,,2100.0,,,,,,,,Tuvalu,9298.0,9323.0,9323.0,9332.0,9346.0,9394.0,9484.0,9596.0,9726.0,9869.0,10000.0,10120.0,10221.0,10314.0,10424.0,10530.0,10633.0,10739.0,10857.0,10972.0,11099.0,11225.0,11370.0,11508.0,,,,0.20360051435919416,0.23539482131393108,0.3087076857568661,0.2952340784479123,0.28136723634847854,0.26732469668928643,0.23305299422433884,0.22,0.1976284584980237,0.2348106838861168,,,,0.19749835418038184,,,,,,,,TV
195,TZA,157000.0,148000.0,,,,,,,,,,,,,,,,,,,,,,,Tanzania,29649135.0,30444526.0,31192857.0,31924196.0,32682239.0,33499180.0,34385856.0,35334788.0,36337782.0,37379767.0,38450320.0,39548663.0,40681414.0,41853944.0,43073834.0,44346525.0,45673338.0,47052481.0,48482266.0,49959822.0,51482633.0,53050790.0,54663906.0,56318348.0,0.005295264094551156,0.004861300846004303,,,,,,,,,,,,,,,,,,,,,,,TZ
196,UGA,,,148000.0,241000.0,327000.0,153000.0,152000.0,184000.0,189000.0,231000.0,189000.0,254000.0,272000.0,337000.0,311000.0,324000.0,367000.0,469000.0,471000.0,511000.0,523000.0,568000.0,,,Uganda,20413152.0,21032821.0,21655398.0,22290780.0,22952410.0,23650172.0,24388968.0,25167257.0,25980552.0,26821297.0,27684585.0,28571475.0,29486338.0,30431736.0,31411096.0,32428167.0,33476919.0,34559168.0,35695246.0,36912148.0,38225453.0,39647506.0,41162465.0,42723139.0,,,0.006834323709959059,0.010811644994028922,0.014246869936533898,0.006469297559442697,0.006232326025439043,0.007311086782321967,0.007274672224054362,0.008612558893031906,0.006826903852811953,0.008889985553773475,0.009224611072422761,0.011073965678461459,0.009900959839160022,0.009991314032643289,0.010962777070374964,0.013570928559391245,0.013195034431195683,0.013843680947529795,0.013681983049357192,0.014326247910776531,,,UG
197,UKR,6552000.0,6004000.0,9632000.0,7773000.0,7399000.0,13422000.0,14849000.0,14729000.0,14795000.0,15588000.0,16454000.0,16875000.0,17335000.0,15499000.0,15334000.0,17180000.0,19773000.0,21433000.0,23761000.0,22438000.0,23142000.0,24668000.0,26437000.0,27811000.0,Ukraine,51512800.0,51057800.0,50594600.0,50144500.0,49674000.0,49176500.0,48662400.0,48202470.0,47812949.0,47451626.0,47105171.0,46787786.0,46509355.0,46258189.0,46053331.0,45870741.0,45706086.0,45593342.0,45489648.0,45272155.0,45154036.0,45004673.0,44831135.0,44622518.0,0.12719168827941793,0.11759221901452863,0.19037604803674701,0.1550120152758528,0.14895116157345895,0.2729352434597826,0.30514319063589135,0.30556525422867337,0.3094350026391386,0.32850296847572724,0.3493034766819974,0.3606710520561926,0.37272071392948797,0.33505418899991957,0.33296180030929795,0.3745306839494919,0.432611972068665,0.4700905671709698,0.5223386208660045,0.49562473887094616,0.5125123255870195,0.5481208584717414,0.5897017775704319,0.6232503508654532,UA
198,URY,,,562000.0,654000.0,778000.0,667000.0,531000.0,530000.0,495000.0,569000.0,658000.0,666000.0,635000.0,734000.0,826000.0,1027000.0,1534000.0,1816000.0,2281000.0,2396000.0,2217000.0,1715000.0,1789000.0,1947000.0,Uruguay,3224281.0,3247381.0,3270164.0,3291053.0,3308012.0,3319736.0,3325473.0,3326040.0,3323668.0,3321476.0,3321803.0,3325401.0,3331749.0,3340221.0,3349676.0,3359275.0,3368934.0,3378974.0,3389439.0,3400434.0,3412009.0,3424132.0,3436646.0,3449299.0,,,0.17185682430605928,0.1987205918592013,0.2351865712699954,0.2009195911964084,0.15967653323301678,0.15934865485682673,0.14893184277129967,0.17130938173269955,0.19808519650322431,0.200276598220786,0.19059058770633683,0.2197459389663139,0.2465910135786267,0.30572072843098586,0.45533691072606347,0.5374412469583962,0.6729727249848722,0.7046159402005744,0.6497638194975452,0.50085685949023,0.5205656910836903,0.5644625183261874,UY
